epoch,train_objective,val_mse
0,1655.5941467285156,0.2889639484264723
1,1554.353022257487,0.24918121601295845
2,1497.398401896159,0.22488268324077287
3,1439.7340545654297,0.20330303786301052
4,1390.1985473632812,0.19418419530255698
5,1350.7807871500652,0.19163115020826102
6,1317.3839721679688,0.18959735841143122
7,1285.5191243489583,0.18848066354275136
8,1254.4055582682292,0.1866797046743029
9,1223.778569539388,0.1858856408365151
10,1194.521260579427,0.18491370545528174
11,1166.3921864827473,0.1840430189170427
12,1139.3839772542317,0.1831235465116279
13,1112.8169199625652,0.1827621720612056
14,1086.9253540039062,0.18141789056172625
15,1060.617192586263,0.17997294233772995
16,1035.0849202473958,0.17843972362027075
17,1010.0385691324869,0.17743444478190443
18,985.7988662719727,0.1766866882882101
19,962.2964146931967,0.17616637379960662
20,939.0287119547526,0.17556725276235102
21,916.4614741007487,0.17521594064560916
22,894.3068669637045,0.1748856661460141
23,873.0189488728842,0.17448488299780168
24,851.8602930704752,0.17414546815341894
25,831.908821105957,0.17390890568957537
26,811.8337961832682,0.17349653079081337
27,792.4694900512695,0.17314285765937754
28,773.4959131876627,0.17272272178352424
29,754.370501200358,0.17230911033495314
30,736.3146209716797,0.17204956684600253
31,718.3804117838541,0.17183094520131897
32,700.8849283854166,0.17134802188186973
33,683.7263717651367,0.17118554032164757
34,667.5519765218099,0.17086819897605
35,651.4859415690104,0.1708170032830036
36,636.49169921875,0.17070011316961703
37,621.7920379638672,0.17068524383894482
38,606.8176345825195,0.17030055210864284
39,592.3157374064127,0.17008317786069652
40,579.0984344482422,0.1700915426501215
41,565.342404683431,0.17004845142022446
42,552.1490198771158,0.1699614355547842
43,539.2008768717448,0.17008680254251995
44,526.9522476196289,0.16981162139881986
45,515.0394528706869,0.16972740042519957
46,502.48603947957355,0.1695856292664584
47,490.94977442423504,0.1694901401423117
48,479.7589505513509,0.16939166088163832
49,469.0268694559733,0.16932088829110262
50,457.86341857910156,0.16926534840333218
51,446.67931111653644,0.16907632440992712
52,436.62751897176105,0.16900768866423696
53,425.7844518025716,0.1688506070664121
54,415.57647705078125,0.16878851021057503
55,405.88833872477215,0.16877255799490917
56,396.76777267456055,0.1687094632216823
57,387.79157638549805,0.1685278277941687
58,378.71924845377606,0.16851629570172394
59,370.46778869628906,0.16854129244764549
60,362.26793543497723,0.16830819919298853
61,353.6834894816081,0.168356095612056
62,346.21108118693036,0.1683008485913456
63,338.84278233846027,0.16822676768772418
64,331.392874399821,0.16824558710806434
65,324.1508433024089,0.16820439409059354
66,317.5553347269694,0.168154029995372
67,310.3068440755208,0.16801288434282077
68,303.6751766204834,0.1679758945100081
69,297.2130648295085,0.16792338995429829
70,290.6674385070801,0.16791984662443596
71,283.604674021403,0.16783788000404953
72,278.7134526570638,0.16800620986636586
73,272.9865296681722,0.16784606581916
74,266.8294423421224,0.16782903794978596
75,261.43693987528485,0.1676527807908134
76,255.23115730285645,0.16773848779359019
77,250.493803024292,0.1676608527131783
78,245.29205576578775,0.16763535339291913
79,239.94848569234213,0.16765657360002315
80,235.4068202972412,0.1675476686335763
81,230.33773612976074,0.16750979116047668
82,226.30450630187988,0.16748161988024993
83,221.7555923461914,0.16728687232442438
84,216.2897129058838,0.16743670817424505
85,212.82119051615396,0.16725350174997108
86,208.10468673706055,0.16729014809672568
87,203.68460273742676,0.16724586008908943
88,199.67248153686523,0.16731194319102163
89,196.22640736897787,0.1672066050561148
90,192.447540918986,0.16728108729607774
91,188.87638473510742,0.16722026314647692
92,184.89194933573404,0.16706362446488487
93,180.6005713144938,0.16704822182691195
94,177.72583134969076,0.16696541999305797
95,175.7146422068278,0.16699055051776004
96,171.76479975382486,0.16696772496528983
97,168.11422729492188,0.1668941122874002
98,164.74357732137045,0.16700862873134328
99,163.00601482391357,0.16702143533784566
