epoch,train_objective,val_mse
0,1655.1141713460286,0.2836809737648964
1,1549.1926015218098,0.23618262249797525
2,1480.6205190022786,0.20509791160476687
3,1423.7865142822266,0.19360745690153883
4,1383.1118469238281,0.1907278975760731
5,1347.9092254638672,0.18935413774152493
6,1314.442591349284,0.18843484611824599
7,1282.1499532063801,0.18713851888811756
8,1251.298375447591,0.18624975052065254
9,1220.8582560221355,0.18527007404836285
10,1192.2284393310547,0.18475936451463612
11,1163.7607676188152,0.18350166681129237
12,1136.173589070638,0.18298862518801343
13,1109.0253804524739,0.18228324764260095
14,1082.7095235188801,0.1813853497772764
15,1056.740987141927,0.18034383496760384
16,1031.3113072713215,0.17819586659724632
17,1006.134625752767,0.17717904301168574
18,981.7628962198893,0.17576938707624667
19,958.1276245117188,0.17539960264086543
20,934.5451329549154,0.1751528151394192
21,911.8181686401367,0.17459832559585792
22,889.3711929321289,0.17419651922075668
23,867.3137334187826,0.17386526849762815
24,846.0783233642578,0.17336794407323847
25,825.5682907104492,0.17299859170716186
26,805.3876902262369,0.17264525121485597
27,785.6965688069662,0.17244126930753212
28,766.8278121948242,0.1719641255929654
29,747.900016784668,0.17152760543214163
30,730.047119140625,0.17140407880654865
31,712.3054885864258,0.17098230866018743
32,695.2678705851237,0.1707053070403795
33,677.9475733439127,0.17060998062015503
34,661.5694249471029,0.1702783520623626
35,645.6786244710287,0.1700075747714914
36,629.7130711873373,0.1697377899745459
37,614.6725438435873,0.16949291153245402
38,599.1858367919922,0.16943522576073122
39,584.1535593668619,0.16895858823614485
40,570.2941945393881,0.16889613704732154
41,555.937998453776,0.1687468507751938
42,542.6908467610677,0.16871584121543445
43,529.4813537597656,0.16835672473388869
44,516.480583190918,0.16840438613617956
45,503.87951405843097,0.16842472593428207
46,492.1492754618327,0.16817874291334028
47,479.74857838948566,0.16810060525859077
48,468.81070200602215,0.16801412450827258
49,458.1978454589844,0.16810387379960662
50,447.06348927815753,0.16786420549866946
51,436.0936673482259,0.1677648223273169
52,425.5924924214681,0.16784147937637395
53,414.96023178100586,0.1675774307965984
54,406.39567311604816,0.16755744171583942
55,395.18190892537433,0.1674171258532917
56,386.0880521138509,0.1673266190848085
57,376.56246821085614,0.16735539417736897
58,368.1666603088379,0.16737435099213235
59,358.79983647664386,0.1673625802672683
60,350.2218246459961,0.16709283885803541
61,341.77142842610675,0.16707838532627559
62,334.9083735148112,0.1670321484872151
63,326.2100321451823,0.16697873459736204
64,320.1477279663086,0.16683790169790583
65,312.1504325866699,0.166765746124031
66,305.70309321085614,0.16697397098808284
67,298.1611620585124,0.1667893616944348
68,290.8669573465983,0.16669048290524124
69,284.3276837666829,0.16661587954124726
70,278.3995011647542,0.1665532819188939
71,273.1831620534261,0.16650880409001503
72,266.4611638387044,0.16656583362258476
73,259.59521039326984,0.16647652724748352
74,254.4494946797689,0.16647091938563
75,248.8948777516683,0.16624227156369317
76,243.11289660135904,0.16624101693567048
77,237.8481502532959,0.1661749157555247
78,232.3084945678711,0.16617780646187666
79,227.0754623413086,0.16616792852597478
80,222.21125857035318,0.16620393851961124
81,217.01650174458823,0.16601437037197733
82,212.07868321736655,0.16600435684947357
83,208.57793998718262,0.16596279684426704
84,202.51919809977213,0.16588558298623163
85,198.98717753092447,0.1658616130828416
86,195.6619784037272,0.16587982145956265
87,191.34142049153647,0.16600245682922596
88,186.67413330078125,0.16586647069883143
89,183.47205034891763,0.16583236795672798
90,180.52117983500162,0.1657605287515909
91,176.6411215464274,0.16573314929711905
92,173.2382024129232,0.1657278469570751
93,168.46174462636313,0.16566480280284623
94,167.34086736043295,0.1655933287776235
95,163.4562079111735,0.16573593153418953
96,158.985959370931,0.16559564821242623
97,157.79168701171875,0.16564883431678815
98,154.45496908823648,0.1655816430203633
99,151.3396193186442,0.1654925517760037
