epoch,train_objective,val_mse
0,1653.049540201823,0.2760588590477843
1,1544.6306457519531,0.23046441484438274
2,1476.8048197428386,0.20178516574106214
3,1421.3180084228516,0.19251345380654866
4,1381.6572977701824,0.19007016516255928
5,1346.8149820963542,0.18911780487099386
6,1313.6090393066406,0.18820852496239732
7,1281.9840494791667,0.18688265069998844
8,1251.4116668701172,0.18580321502950364
9,1221.2814331054688,0.18471774846696748
10,1191.8414713541667,0.18452565660071735
11,1163.842544555664,0.18366642803424738
12,1136.1252848307292,0.1821000014462571
13,1109.2686513264973,0.1811209830209418
14,1082.3984476725261,0.1788633865555941
15,1055.9964904785156,0.17740058609568438
16,1030.2615127563477,0.17686282613097304
17,1005.6073125203451,0.1763028968529446
18,981.1170221964518,0.1758338286763855
19,957.6566034952799,0.17536425250202475
20,933.9449895222982,0.17477674129353235
21,911.1347198486328,0.17471944601122297
22,889.0702463785807,0.17417775403505728
23,867.3032099405924,0.17380459078155733
24,846.0134684244791,0.17352883655848664
25,825.8021240234375,0.17327999537197733
26,805.4363047281901,0.17278001164236956
27,785.5505447387695,0.17241052911315516
28,765.6779861450195,0.17222633200277682
29,746.4326680501302,0.17188781022214508
30,727.8029708862305,0.1716103024123568
31,709.8227666219076,0.17098882043272012
32,691.4514821370443,0.17082200552470206
33,674.2700729370117,0.17039309086833276
34,657.7983932495117,0.1702686784102742
35,641.3547643025717,0.17011077786937406
36,625.8370920817057,0.1698073983281268
37,610.5838368733724,0.16976514954298277
38,595.281379699707,0.1694223739586949
39,580.3973058064779,0.16933804813143585
40,565.5858739217123,0.16913293995140577
41,551.5791346232096,0.16906566911084114
42,537.7399546305338,0.16910466924100429
43,524.7600580851237,0.16880603342300127
44,511.29503631591797,0.16864701564850168
45,498.68624114990234,0.16851510253962745
46,486.99459075927734,0.16838810308920513
47,475.19209416707355,0.16829766682575495
48,463.4828821818034,0.16799831330267267
49,451.9512825012207,0.16788901965463382
50,441.3330713907878,0.16774001178699527
51,430.5101661682129,0.16768737706814763
52,419.6305961608887,0.16778778888985307
53,409.71689732869464,0.16748390496644683
54,399.69882074991864,0.16740813013421266
55,390.89287185668945,0.16729282005669327
56,381.12277603149414,0.16716370545528172
57,372.08359781901044,0.16713650135948166
58,363.90864181518555,0.16704890337556405
59,354.8733965555827,0.16699718341432374
60,346.4802525838216,0.16686018309614717
61,338.45943450927734,0.1668165820606271
62,330.66417694091797,0.1667417671815342
63,322.3856964111328,0.16672456214566703
64,315.08239491780597,0.16666333304408193
65,307.59646224975586,0.16670591627617726
66,300.34852091471356,0.16653353327837556
67,293.4782829284668,0.16648298116973273
68,286.85696029663086,0.1664387962079139
69,280.00778516133624,0.16637414309267615
70,273.72964032491046,0.1663930456727988
71,267.40157890319824,0.16622640069998842
72,261.83562596638996,0.166180507346986
73,255.00075912475586,0.16625612851440472
74,249.6109994252523,0.16613203965636933
75,244.96066093444824,0.16607876135311814
76,238.41230328877768,0.16603074742566237
77,234.11782709757486,0.16594996854390837
78,228.1088072458903,0.165962963163832
79,223.7004566192627,0.165954088568784
80,219.2752424875895,0.16579913658451925
81,214.2450180053711,0.1657376236549809
82,210.22522989908853,0.16577353060279995
83,204.85906410217285,0.16566066650757838
84,200.6036345163981,0.16564335661807242
85,196.56707954406738,0.1657226368159204
86,192.2253932952881,0.16564556035230824
87,188.0458698272705,0.16555228761714683
88,184.05237197875977,0.16553119576535924
89,180.9594211578369,0.16557344274268193
90,177.0636297861735,0.16544390511107254
91,173.73797702789307,0.16539988466099734
92,170.71661631266275,0.16543892998669443
93,167.42923418680826,0.165404297552933
94,163.58190218607584,0.16533588236144858
95,160.98608207702637,0.1653274054870994
96,157.40151659647623,0.16531998438042347
97,155.21850299835205,0.16531991568321186
98,152.537083307902,0.16522806931910217
99,149.5404249827067,0.1652870549143816
