epoch,train_objective,val_mse
0,1655.0191497802734,0.2892812536156427
1,1554.4726053873699,0.24450848591345598
2,1489.1896158854167,0.21575455209418026
3,1432.5142466227214,0.19801620531065603
4,1385.323521931966,0.1919212368390605
5,1348.9815165201824,0.18949816686914267
6,1315.7210388183594,0.18862434195302558
7,1283.892298380534,0.187245418980678
8,1253.3799794514973,0.18639989008446142
9,1223.0667266845703,0.18517441860465117
10,1194.2342020670574,0.18482100399166956
11,1166.0201772054036,0.18405748510355202
12,1138.650146484375,0.1838531579023487
13,1111.9118754069011,0.18286062239673725
14,1085.8754425048828,0.18227493708781672
15,1059.8479410807292,0.18164650403505728
16,1034.7911631266277,0.18070061212831193
17,1010.1155268351237,0.17951659580006943
18,985.8596928914388,0.17800868296598404
19,962.1462554931641,0.17694298493000116
20,939.2678375244141,0.17629869547610783
21,916.7179082234701,0.1757575964653477
22,895.2944997151693,0.17505360913455975
23,873.812619527181,0.17449203112345252
24,853.0292282104492,0.1740445103696633
25,832.5375671386719,0.1735451919183154
26,812.1164042154948,0.17320730106733773
27,793.5701243082682,0.17317791673897953
28,774.8154729207357,0.17270659240136527
29,756.4925969441732,0.17244607449670254
30,738.2283147176107,0.17228831135022563
31,720.8046391805013,0.17201920629411085
32,703.708974202474,0.17166084909753557
33,687.0481389363607,0.1715276452042115
34,671.322639465332,0.17139223396100892
35,654.9068908691406,0.17100865042519958
36,639.034075419108,0.1709036648154576
37,624.0106150309244,0.1707718674071503
38,609.6379674275717,0.17051702063808863
39,594.7006886800131,0.17025591699930578
40,580.5981394449869,0.1701473320172394
41,567.3029149373373,0.17006396252747888
42,554.2542394002279,0.1699782844498438
43,541.1060053507487,0.16983803005322226
44,528.5175755818685,0.169722871832697
45,516.6190859476725,0.16983361173782252
46,504.2849375406901,0.16958804451579312
47,492.6333478291829,0.16947228790639823
48,481.2351468404134,0.16924440117725326
49,470.28735478719074,0.16928924237822515
50,459.7939631144206,0.16919318379035056
51,449.16710154215497,0.1690645952649543
52,439.0542729695638,0.16906996630220988
53,428.7123667399089,0.1689246771231054
54,418.66186777750653,0.16899901654518107
55,409.5696792602539,0.16887009176501214
56,400.0013313293457,0.16876092466446835
57,390.5539372762044,0.16863613437174593
58,382.2537078857422,0.16857441715839408
59,373.4653625488281,0.1685528878138378
60,364.45361328125,0.1684183877125998
61,356.3768056233724,0.16841886497743838
62,348.64580663045246,0.16837892658799028
63,340.3905092875163,0.16831985060164295
64,333.07774607340497,0.1681650215492306
65,325.18593724568683,0.16821759841779474
66,318.4230244954427,0.16820840745400903
67,311.3556365966797,0.16802656412703923
68,304.28253682454425,0.16806273682459794
69,298.19445037841797,0.16794104513768368
70,291.8903007507324,0.16787272033726716
71,286.08713976542157,0.16769767080296194
72,279.38307825724286,0.16778298189286128
73,273.3263161977132,0.16772254100138842
74,268.5033365885417,0.16763069463727873
75,261.76681836446124,0.16745802058023834
76,256.2182197570801,0.16747996030024298
77,250.86856587727866,0.16758760340738169
78,245.8885930379232,0.16741134082494505
79,240.75308481852213,0.16750340774326045
80,235.82888221740723,0.1673233053482587
81,230.43325996398926,0.16735926472289714
82,226.24873161315918,0.16720936379150758
83,221.67401504516602,0.16711263630973042
84,216.38254356384277,0.16720246876084693
85,212.88157018025717,0.16705558689112576
86,208.43411127726236,0.16693018374696286
87,204.3981844584147,0.1670977922885572
88,199.5065860748291,0.16708697247772764
89,196.40175437927246,0.1669373662212195
90,191.8512306213379,0.1670610736289483
91,188.40350786844888,0.1669469729839176
92,184.41148567199707,0.16682748503123915
93,181.1387151082357,0.16681952157815574
94,177.506467183431,0.16686499913224576
95,174.8649196624756,0.1667591439604304
96,171.4917984008789,0.16677089841490222
97,168.10057385762533,0.1667497740223302
98,165.11454073588052,0.1666946662038644
99,162.0511875152588,0.16671806302788383
