epoch,train_objective,val_mse
0,1655.645502726237,0.289026719599676
1,1554.409174601237,0.2491147713467546
2,1497.3353881835938,0.22460495849242162
3,1439.454554239909,0.20299947573180607
4,1389.7761688232422,0.1938568856299896
5,1350.522232055664,0.19154198845886844
6,1317.2016347249348,0.1895239066296425
7,1285.3023478190105,0.18839127039222492
8,1254.1893208821614,0.18654580296193451
9,1223.6823170979817,0.1859406022214509
10,1194.4882354736328,0.18492889115469166
11,1166.1889139811199,0.18405369952562767
12,1139.0438791910808,0.18321378933819277
13,1112.4613698323567,0.18262320664121254
14,1086.4845784505208,0.1813702146968645
15,1060.2601725260417,0.17993922827721856
16,1034.836654663086,0.17853838185525858
17,1009.7581888834635,0.17740611260557676
18,985.332644144694,0.17669032743260443
19,961.5949223836263,0.17627530769119518
20,938.5086263020834,0.17560122534131667
21,916.0187810262045,0.1752232785925026
22,894.0300928751627,0.17486410606849473
23,872.666374206543,0.17442440594990166
24,851.4831237792969,0.174085213467546
25,831.2743631998698,0.17377527153476802
26,811.0236256917318,0.1733971186943191
27,791.3144200642904,0.17293795376316093
28,772.2803522745768,0.17255174346291796
29,752.9751307169596,0.17217203047263682
30,734.5469767252604,0.17193283401307416
31,716.6698888142904,0.1717389343254657
32,699.4732996622721,0.17131296280226774
33,682.466204325358,0.17112985942381118
34,666.0093765258789,0.1707850283466389
35,649.873789469401,0.17068518237301863
36,634.1905161539713,0.1706387954847854
37,619.5867411295573,0.17050261953314821
38,604.5281270345052,0.17019106321589725
39,590.2773717244467,0.17008191961703112
40,577.0434087117513,0.17013764390258013
41,563.4106597900391,0.16993237482644916
42,549.8617146809896,0.16987377972058312
43,536.9526189168295,0.17000870104419763
44,524.3596712748209,0.16969124219021173
45,512.3462435404459,0.16956556064155964
46,500.37749099731445,0.16948921272995487
47,488.57105382283527,0.16941889751822284
48,477.1360562642415,0.16936709078155732
49,466.1861979166667,0.1692457226946662
50,455.4741719563802,0.16915682850283467
51,444.5643819173177,0.16901390395406687
52,434.3052520751953,0.16893227901191715
53,423.46416600545246,0.16877967357977555
54,413.32884852091473,0.16872578423290524
55,404.1144193013509,0.16862285411604766
56,394.0594113667806,0.16851695555651972
57,385.21464411417645,0.16837639383026726
58,376.6041081746419,0.1683412262813838
59,368.2182426452637,0.16826928945389333
60,360.3356704711914,0.16814755618708782
61,352.1136703491211,0.16812075161980794
62,344.4662907918294,0.1681116835878746
63,336.4085553487142,0.1679717817164179
64,329.2212562561035,0.16805296374233483
65,322.07224527994794,0.16804107550908248
66,314.7702751159668,0.16791811111593197
67,308.2334976196289,0.167826944492653
68,301.4940986633301,0.1678467781007752
69,295.00553766886395,0.16780487641733194
70,288.59054946899414,0.16772468146187666
71,281.53698539733887,0.16760246731458983
72,276.0042552947998,0.1677099224083073
73,270.6614418029785,0.16762225211153534
74,263.69724146525067,0.1676766946517413
75,258.59748967488605,0.16741270030660652
76,252.81013679504395,0.1675643530168923
77,247.67802302042642,0.16743795376316095
78,242.7340431213379,0.16745209996528984
79,237.50470606486002,0.1674041890836515
80,232.740016301473,0.1673895836948976
81,227.55814933776855,0.1673753904894134
82,223.42948849995932,0.1673765095308342
83,218.4499340057373,0.1673023834316788
84,213.7913818359375,0.16725296121138494
85,209.5269400278727,0.16721033820721973
86,206.18211110432944,0.16724415169790582
87,201.12823549906412,0.16717418901133865
88,197.0993626912435,0.16719708326102048
89,194.24010531107584,0.1671002961211385
90,190.09322865804037,0.16700787486983687
91,186.57814598083496,0.1671903888985306
92,182.2617950439453,0.16698612497107485
93,178.0389149983724,0.16692790589205136
94,174.72327105204263,0.16690069998842993
95,172.74218559265137,0.1670011407352771
96,169.2378724416097,0.16685922675864862
97,165.2999531428019,0.16681432951521463
98,162.1377321879069,0.16687588764028694
99,160.13519064585367,0.16682896925257434
