epoch,train_objective,val_mse
0,1652.9195912679036,0.27989386642369546
1,1548.6888376871746,0.24017833796135601
2,1489.2576395670574,0.2193947233310193
3,1436.3221740722656,0.1993260948166146
4,1386.7922108968098,0.19238521780631726
5,1349.1115468343098,0.18956166840217517
6,1315.1534423828125,0.18789225023140113
7,1283.0029042561848,0.18605015619576537
8,1251.6605173746746,0.18517124407034594
9,1221.608647664388,0.1847637032858961
10,1192.5734303792317,0.18421783524239269
11,1164.3132832845051,0.1830193473041768
12,1136.8824513753254,0.18207213749566123
13,1109.8305155436199,0.18120305268714568
14,1083.3906504313152,0.17987439437984495
15,1057.3538157145183,0.17907458167013768
16,1032.0389251708984,0.17780692287110958
17,1007.0972035725912,0.17716116727409464
18,982.8752822875977,0.17653639686740716
19,959.1726277669271,0.17605359647981025
20,936.438616434733,0.17554042650121485
21,914.0399017333984,0.17518744395753788
22,892.208241780599,0.17474304350341316
23,870.7739791870117,0.17409310279995371
24,849.5783208211263,0.17367263066932778
25,829.3127288818359,0.17352479788557215
26,809.7954076131185,0.17322509364514635
27,790.3909581502279,0.1730009979173898
28,771.5989786783854,0.17273352170831888
29,753.6161321004232,0.172277223981835
30,735.0328674316406,0.17208159420918662
31,717.6153310139974,0.17185530740194377
32,700.904541015625,0.1717265417100544
33,684.9183451334635,0.1714122230417679
34,668.5053736368815,0.17112247266574107
35,652.586296081543,0.17100467502603262
36,637.1002553304037,0.17073448889274556
37,621.9340286254883,0.1706034923493
38,607.0932312011719,0.17044336999595047
39,592.5533447265625,0.1702049129353234
40,578.7558720906576,0.17006360638667128
41,565.1372553507487,0.16983761244648848
42,552.2269922892252,0.16982404113155156
43,539.049747467041,0.1694785718934398
44,526.4070167541504,0.16952241336920051
45,514.1179186503092,0.16941180543503412
46,502.5400212605794,0.16915311704558603
47,490.6900062561035,0.16906266812738632
48,478.9332555135091,0.16900305521809558
49,467.84643300374347,0.1689140796743029
50,456.9301694234212,0.16880454558602337
51,446.23705927530926,0.1689939275280574
52,435.9891840616862,0.16884745603378457
53,425.91479746500653,0.16853898385977092
54,416.22921498616535,0.16853783770102973
55,406.7019437154134,0.16845947768425315
56,397.0658531188965,0.1683645977959042
57,388.47731526692706,0.16829924866944349
58,379.8938446044922,0.16815004555709823
59,370.95817438761395,0.16825261410968415
60,362.4245211283366,0.16805866380307763
61,354.7865804036458,0.16802640142311698
62,346.00704701741535,0.1677507556693278
63,338.8292694091797,0.16770387886150642
64,330.5405807495117,0.16769803959851903
65,323.0878194173177,0.1675509353667708
66,316.4618835449219,0.16757315529908595
67,309.01692962646484,0.1674858971855837
68,302.2910016377767,0.16760588409695706
69,295.93729400634766,0.16738515814821242
70,289.3161900838216,0.1673070783437464
71,284.2115898132324,0.1672811198368622
72,277.2977879842122,0.16723951282830035
73,271.70757484436035,0.1671818957537892
74,266.01094754536945,0.16720930051776003
75,259.84632809956867,0.1671104976570635
76,253.8344898223877,0.16718686545470324
77,249.13912137349448,0.16710557676732615
78,243.63743336995444,0.16705216830093716
79,239.00726572672525,0.16696182785201896
80,233.23874791463217,0.16691520413918778
81,228.64454332987467,0.16674480432141617
82,223.63644409179688,0.16675448520479
83,218.37837982177734,0.16670867501157005
84,214.51167742411295,0.1667015901596668
85,209.5018539428711,0.16666916688360522
86,205.98855018615723,0.16663661163658453
87,202.43147659301758,0.16656358830845772
88,197.73898061116537,0.16652558428786302
89,193.7022272745768,0.16645923543619115
90,189.32663345336914,0.16631602886729144
91,185.98806190490723,0.16637037920860812
92,183.5063591003418,0.16638139787978712
93,179.08147939046225,0.16628183934976282
94,175.49327913920084,0.1662423402609048
95,172.86739285786948,0.1662162642456323
96,169.3723061879476,0.1662336374088858
97,165.88361422220865,0.16618173304986694
98,163.77376333872476,0.1661632643468703
99,159.57082176208496,0.16615004917274095
